id,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
7784,1.03,61.7,56.0,6.47,6.49,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
7785,0.83,63.1,58.0,5.98,5.94,3.76,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7786,0.31,62.7,54.0,4.35,4.36,2.73,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7787,0.41,63.8,57.0,4.67,4.7,2.99,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7788,0.32,62.5,58.0,4.4,4.43,2.76,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7789,0.4,61.1,58.0,4.74,4.76,2.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7790,0.71,64.2,56.0,5.62,5.66,3.62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7791,1.02,63.5,61.0,6.27,6.35,4.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7792,0.73,61.6,55.0,5.77,5.79,3.56,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7793,1.3,62.7,58.0,7.01,6.97,4.38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7794,0.4,63.7,59.0,4.64,4.69,2.97,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7795,0.39,59.8,55.0,4.84,4.77,2.87,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7796,0.71,59.8,58.0,5.78,5.82,3.47,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7797,0.34,61.9,56.0,4.47,4.5,2.77,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7798,0.4,61.0,57.0,4.74,4.77,2.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7799,0.55,62.3,56.0,5.26,5.24,3.27,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7800,1.01,63.7,57.0,6.29,6.36,4.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7801,1.09,63.0,54.0,6.61,6.54,4.14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7802,0.41,61.3,58.0,4.74,4.79,2.92,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7803,2.02,61.7,57.0,8.14,8.08,5.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7804,0.36,62.9,56.0,4.52,4.57,2.86,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7805,0.28,61.9,57.0,4.16,4.19,2.58,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7806,0.8,63.8,56.0,5.85,5.91,3.75,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7807,0.7,62.6,55.0,5.67,5.7,3.56,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7808,0.56,61.8,54.0,5.28,5.31,3.27,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7809,0.52,61.6,58.0,5.17,5.12,3.17,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7810,0.5,62.5,54.0,5.05,5.09,3.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7811,1.17,62.3,57.0,6.74,6.78,4.21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7812,0.55,59.3,57.0,5.43,5.39,3.21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7813,0.32,61.9,58.0,4.36,4.43,2.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7814,1.25,61.0,59.0,6.98,6.89,4.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7815,1.01,58.2,62.0,6.54,6.48,3.78,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7816,1.52,63.1,60.0,7.25,7.21,4.56,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7817,0.34,60.6,60.0,4.45,4.49,2.71,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7818,0.36,61.3,59.0,4.55,4.6,2.79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7819,0.34,60.7,57.0,4.51,4.55,2.75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7820,0.34,63.9,58.0,4.4,4.43,2.82,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7821,0.91,60.9,58.0,6.22,6.26,3.8,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7822,0.43,60.9,58.0,4.88,4.91,2.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7823,0.9,63.6,59.0,6.11,6.06,3.87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7824,0.7,59.2,58.0,5.8,5.83,3.44,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7825,0.59,60.3,59.0,5.41,5.43,3.27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7826,0.33,61.3,61.0,4.43,4.47,2.73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7827,0.9,63.9,61.0,6.01,5.97,3.83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7828,0.3,62.2,59.0,4.24,4.28,2.65,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7829,1.2,62.5,58.0,6.81,6.76,4.24,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7830,0.35,63.8,54.0,4.48,4.46,2.85,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7831,2.0,61.5,59.0,8.03,7.95,4.92,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7832,1.01,60.0,60.0,6.51,6.45,3.89,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7833,0.5,62.3,60.0,5.09,5.06,3.16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7834,0.59,59.5,62.0,5.45,5.5,3.26,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7835,1.02,62.5,58.0,6.4,6.43,4.01,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7836,0.91,62.3,60.0,6.08,6.15,3.81,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7837,1.12,61.8,55.0,6.63,6.67,4.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7838,0.36,60.7,54.0,4.64,4.67,2.83,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7839,0.43,62.1,56.0,4.84,4.85,3.01,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7840,0.34,61.5,56.0,4.47,4.5,2.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7841,0.33,60.2,57.0,4.47,4.5,2.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7842,0.55,61.6,57.0,5.25,5.3,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7843,0.32,61.1,56.0,4.45,4.48,2.73,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7844,1.01,63.6,57.0,6.37,6.33,4.04,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7845,0.3,61.8,53.0,4.32,4.36,2.68,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7846,1.25,61.3,58.0,6.98,6.95,4.27,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7847,1.01,61.8,60.0,6.48,6.43,3.99,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7848,1.29,58.7,58.0,7.27,7.11,4.22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7849,0.31,62.8,57.0,4.3,4.33,2.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7850,0.51,61.0,59.0,5.16,5.1,3.13,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
7851,0.52,63.5,58.0,5.12,5.11,3.25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7852,0.32,60.7,55.0,4.42,4.45,2.69,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7853,0.84,61.5,54.0,6.07,6.13,3.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7854,0.4,62.7,55.0,4.74,4.76,2.98,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7855,1.53,59.3,58.0,7.54,7.57,4.48,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7856,0.52,62.4,60.0,5.14,5.18,3.22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7857,0.72,62.4,55.0,5.72,5.75,3.58,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7858,1.01,60.7,57.0,6.42,6.46,3.91,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7859,0.25,64.9,58.0,3.95,3.97,2.57,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7860,1.02,63.0,58.0,6.44,6.38,4.04,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7861,0.7,63.8,55.0,5.66,5.59,3.59,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7862,1.14,60.9,57.0,6.79,6.73,4.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7863,1.0,61.7,59.0,6.41,6.36,3.94,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7864,0.58,61.7,55.0,5.36,5.39,3.31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7865,1.3,64.0,58.0,6.91,6.84,4.4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7866,1.69,61.8,53.0,7.68,7.71,4.75,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7867,0.81,61.8,56.0,6.02,5.99,3.71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7868,1.31,63.7,55.0,6.94,7.01,4.44,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
7869,1.0,64.5,54.0,6.34,6.28,4.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7870,0.72,61.3,63.0,5.67,5.75,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7871,0.33,61.8,59.0,4.45,4.39,2.73,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7872,0.73,61.6,59.0,5.74,5.81,3.56,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7873,1.6,62.4,60.0,7.48,7.43,4.65,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7874,1.2,62.3,57.0,6.82,6.75,4.23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7875,1.01,61.0,59.0,6.45,6.51,3.95,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7876,1.03,61.3,61.0,6.49,6.46,3.97,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7877,0.3,60.9,58.0,4.32,4.29,2.62,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7878,0.33,61.1,55.0,4.5,4.52,2.75,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7879,0.3,62.3,58.0,4.28,4.32,2.68,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7880,0.9,65.9,60.0,5.99,5.96,3.94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7881,2.03,60.9,59.0,8.15,8.11,4.95,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7882,0.31,62.2,53.0,4.35,4.4,2.72,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7883,1.06,61.8,56.4,6.51,6.56,4.04,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7884,0.3,61.9,54.0,4.34,4.32,2.68,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7885,1.01,62.4,58.0,6.38,6.41,3.99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7886,0.7,61.4,59.0,5.73,5.7,3.51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7887,0.41,62.2,58.0,4.78,4.8,2.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7888,0.41,62.1,58.0,4.78,4.76,2.96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7889,0.5,61.8,58.0,5.09,5.07,3.14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7890,0.41,61.8,56.0,4.81,4.77,2.96,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7891,1.06,61.2,57.1,6.56,6.59,4.03,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7892,1.0,63.0,59.0,6.36,6.4,4.02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7893,0.3,62.2,58.0,4.31,4.28,2.67,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7894,0.57,62.8,57.0,5.28,5.23,3.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7895,0.3,61.9,58.0,4.32,4.28,2.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7896,4.01,61.0,61.0,10.14,10.1,6.17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7897,1.03,60.8,57.0,6.51,6.55,3.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7898,0.7,61.9,56.0,5.7,5.73,3.54,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7899,0.4,63.2,57.0,4.68,4.66,2.95,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7900,0.34,62.3,57.0,4.48,4.51,2.8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7901,0.41,62.9,58.0,4.77,4.74,2.99,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7902,0.36,63.7,54.0,4.52,4.55,2.89,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7903,0.71,62.4,59.0,5.65,5.6,3.51,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7904,0.55,60.8,56.0,5.27,5.32,3.22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7905,1.06,61.2,56.0,6.6,6.57,4.03,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7906,1.11,62.2,55.0,6.61,6.67,4.13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7907,0.42,59.8,57.0,4.89,4.85,2.91,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7908,0.5,63.4,59.0,5.03,5.0,3.18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7909,0.76,58.7,61.0,5.99,5.96,3.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7910,2.04,65.4,55.0,7.87,7.93,5.17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7911,0.41,61.9,57.0,4.77,4.73,2.94,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7912,0.3,61.7,59.0,4.31,4.28,2.65,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7913,1.0,62.7,58.0,6.41,6.34,4.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7914,2.0,65.9,57.0,7.96,7.79,5.19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7915,0.37,62.5,53.0,4.6,4.61,2.88,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7916,0.92,59.7,63.0,6.34,6.29,3.77,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7917,1.01,63.6,56.0,6.31,6.37,4.03,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7918,1.21,61.5,58.0,6.84,6.81,4.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7919,0.42,60.9,58.0,4.84,4.85,2.95,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7920,0.5,61.1,56.0,5.12,5.23,3.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7921,2.14,57.5,60.0,8.57,8.48,4.9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7922,1.5,60.3,58.0,7.47,7.39,4.48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7923,0.52,62.4,56.0,5.17,5.12,3.21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7924,0.79,61.3,54.0,6.01,5.96,3.67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7925,1.03,59.7,56.0,6.64,6.56,3.94,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7926,1.01,62.1,59.0,6.37,6.41,3.97,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7927,0.31,62.1,54.0,4.35,4.41,2.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7928,1.24,61.7,59.0,6.85,6.89,4.24,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7929,0.39,62.0,54.5,4.67,4.7,2.91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7930,1.2,62.3,59.0,6.83,6.79,4.24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7931,0.33,61.0,55.0,4.49,4.52,2.75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7932,0.31,62.4,60.0,4.31,4.28,2.68,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7933,0.27,58.8,57.0,4.25,4.36,2.53,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7934,0.32,61.6,56.0,4.39,4.37,2.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7935,0.82,62.3,58.0,5.94,6.0,3.72,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
7936,1.01,62.5,60.0,6.34,6.39,3.98,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7937,1.01,61.2,58.0,6.47,6.43,3.95,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7938,1.22,62.3,55.3,6.8,6.87,4.26,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7939,0.32,61.7,55.0,4.4,4.38,2.71,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7940,0.62,62.8,57.0,5.43,5.4,3.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7941,2.14,61.9,57.0,8.34,8.28,5.14,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7942,1.06,60.0,59.0,6.64,6.59,3.97,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7943,0.3,62.4,58.0,4.3,4.26,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7944,2.0,61.9,60.0,7.95,8.04,4.95,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
7945,1.02,59.8,58.0,6.55,6.59,3.93,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7946,0.5,63.3,57.0,5.01,4.94,3.15,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7947,0.31,63.5,55.0,4.31,4.35,2.75,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7948,0.38,62.5,53.7,4.64,4.66,2.91,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7949,0.52,60.0,57.0,5.22,5.25,3.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7950,0.41,63.0,56.0,4.75,4.8,3.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7951,0.7,61.8,53.0,5.7,5.75,3.54,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7952,0.52,62.2,56.0,5.13,5.16,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7953,0.63,61.2,57.0,5.5,5.55,3.37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7954,0.52,60.7,59.0,5.18,5.14,3.13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7955,0.7,63.3,57.0,5.61,5.51,3.52,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7956,0.51,62.6,55.0,5.08,5.11,3.19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7957,1.24,61.2,59.0,6.91,6.94,4.24,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7958,0.3,61.7,58.0,4.32,4.34,2.67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7959,1.57,60.8,59.0,7.5,7.47,4.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7960,0.5,60.8,63.0,5.08,5.11,3.1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
7961,1.72,61.0,57.0,7.67,7.76,4.71,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7962,0.31,61.7,58.0,4.36,4.33,2.68,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7963,0.73,63.7,59.0,5.67,5.69,3.62,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7964,1.04,60.3,62.0,6.56,6.5,3.94,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7965,1.17,62.5,57.0,6.8,6.71,4.22,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7966,0.52,61.0,55.0,5.19,5.23,3.18,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7967,0.33,60.9,57.0,4.45,4.48,2.72,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7968,0.31,63.3,54.0,4.29,4.34,2.73,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7969,1.9,67.1,64.0,7.57,7.52,5.06,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7970,1.51,65.4,56.0,7.2,7.08,4.67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7971,1.59,61.8,57.0,7.49,7.42,4.61,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7972,0.5,63.6,58.0,5.05,5.02,3.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7973,0.33,60.3,59.0,4.47,4.49,2.7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
7974,2.03,59.9,58.0,8.23,8.21,4.92,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7975,0.4,60.6,56.0,4.77,4.78,2.9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7976,0.79,61.8,56.0,5.93,5.91,3.66,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7977,0.31,61.1,57.0,4.35,4.39,2.67,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7978,2.32,63.2,59.0,8.55,8.44,5.37,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
7979,0.56,62.2,56.0,5.24,5.28,3.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7980,0.4,60.7,60.0,4.74,4.78,2.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7981,1.09,62.0,56.0,6.56,6.61,4.08,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7982,1.52,62.8,54.3,7.32,7.35,4.61,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7983,0.72,60.9,56.0,5.87,5.78,3.55,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7984,0.91,65.3,62.0,6.11,6.01,3.96,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7985,0.39,62.5,55.0,4.68,4.7,2.93,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
7986,0.4,62.5,54.0,4.73,4.77,2.97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7987,0.9,62.6,57.0,6.14,6.2,3.86,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7988,0.3,61.1,61.0,4.33,4.31,2.64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7989,0.55,62.5,58.0,5.25,5.22,3.27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7990,1.61,62.5,58.0,7.57,7.46,4.7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7991,0.7,62.8,56.0,5.64,5.66,3.55,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
7992,0.3,60.9,59.0,4.29,4.32,2.62,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7993,1.7,59.7,60.0,7.77,7.72,4.62,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7994,0.9,63.5,56.0,6.17,6.07,3.88,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7995,0.9,64.6,56.0,6.01,6.07,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7996,2.06,61.0,58.0,8.24,8.19,5.01,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7997,0.71,60.8,60.0,5.75,5.69,3.48,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7998,0.93,63.5,58.0,6.14,6.05,3.87,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7999,0.91,62.8,57.0,6.18,6.2,3.89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8000,0.27,61.7,57.0,4.14,4.16,2.56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8001,1.51,62.3,62.0,7.32,7.21,4.51,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8002,0.38,62.4,54.4,4.62,4.66,2.9,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8003,1.51,61.8,56.0,7.39,7.28,4.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8004,0.4,61.6,59.0,4.72,4.66,2.89,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8005,0.46,61.6,59.0,4.92,4.97,3.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8006,0.32,60.6,59.0,4.4,4.44,2.68,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8007,0.73,60.2,56.0,5.83,5.87,3.52,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8008,0.39,62.6,58.0,4.66,4.7,2.93,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8009,0.9,62.6,55.0,6.1,6.16,3.84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8010,0.41,62.2,54.0,4.77,4.81,2.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
